start.location,start.latitude,start.longitude,end.location,end.latitude,end.longitude,date,journey,number.of.letters
"USA, Warrensville (OH)",41.326467,-76.945521,"DEU, Remptendorf (TH)",50.528715,11.659751,10-03-1880,-76.945521 41.326467 -76.945521 41.326467,3
"USA, Warrensville (OH)",41.326467,-76.945521,"DEU, Remptendorf (TH)",50.528715,11.659751,29-05-1883,-76.945521 41.326467 -76.945521 41.326467,3
"USA, Ann Arbor (MI)",42.280826,-83.743038,"DEU, Remptendorf (TH)",50.528715,11.659751,29-10-1905,-83.743038 42.280826 -83.743038 42.280826,4
"USA, Ann Arbor (MI)",42.280826,-83.743038,"DEU, Remptendorf (TH)",50.528715,11.659751,11-02-1906,-83.743038 42.280826 -83.743038 42.280826,4
"USA, Homer (OH)",40.252612,-82.518687,"DEU, Remptendorf (TH)",50.528715,11.659751,11-09-1906,-82.518687 40.252612 -82.518687 40.252612,1
"USA, Ann Arbor (MI)",42.280826,-83.743038,"DEU, Remptendorf (TH)",50.528715,11.659751,14-10-1906,-83.743038 42.280826 -83.743038 42.280826,4
"USA, Ann Arbor (MI)",42.280826,-83.743038,"DEU, Remptendorf (TH)",50.528715,11.659751,13-07-1907,-83.743038 42.280826 -83.743038 42.280826,4
"USA, Orange (NJ)",40.770619,-74.232648,"DEU, Remptendorf (TH)",50.528715,11.659751,24-05-1920,-74.232648 40.770619 -74.232648 40.770619,4
"USA, Orange (NJ)",40.770619,-74.232648,"DEU, Remptendorf (TH)",50.528715,11.659751,24-05-1921,-74.232648 40.770619 -74.232648 40.770619,4
"USA, New York (NY)",40.712784,-74.005941000000007,"DEU, Remptendorf (TH)",50.528715,11.659751,06-02-1930,-74.005941 40.712784 -74.005941 40.712784,260
"USA, New York (NY)",40.712784,-74.005941000000007,"DEU, Remptendorf (TH)",50.528715,11.659751,23-03-1950,-74.005941 40.712784 -74.005941 40.712784,260
"USA, New York (NY)",40.712784,-74.005941000000007,"DEU, Remptendorf (TH)",50.528715,11.659751,23-04-1952,-74.005941 40.712784 -74.005941 40.712784,260
"USA, New York (NY)",40.712784,-74.005941000000007,"DEU, Remptendorf (TH)",50.528715,11.659751,18-11-1953,-74.005941 40.712784 -74.005941 40.712784,260
"USA, New York (NY)",40.712784,-74.005941000000007,"DEU, Remptendorf (TH)",50.528715,11.659751,29-03-1955,-74.005941 40.712784 -74.005941 40.712784,260
"USA, New York (NY)",40.712784,-74.005941000000007,"DEU, Remptendorf (TH)",50.528715,11.659751,13-07-1955,-74.005941 40.712784 -74.005941 40.712784,260
"USA, Wilmington (Delaware)",39.739072,-75.539788,"DEU, Remptendorf (TH)",50.528715,11.659751,12-10-1955,-75.539788 39.739072 -75.539788 39.739072,9
"USA, Wilmington (Delaware)",39.739072,-75.539788,"DEU, Remptendorf (TH)",50.528715,11.659751,14-12-1956,-75.539788 39.739072 -75.539788 39.739072,9
"USA, Wilmington (Delaware)",39.739072,-75.539788,"DEU, Wilhelmshaven",53.53234,8.106872,13-02-1957,-75.539788 39.739072 -75.539788 39.739072,9
"USA, Wilmington (Delaware)",39.739072,-75.539788,"DEU, Remptendorf (TH)",50.528715,11.659751,10-12-1958,-75.539788 39.739072 -75.539788 39.739072,9
"USA, Wilmington (Delaware)",39.739072,-75.539788,"DEU, Remptendorf (TH)",50.528715,11.659751,07-03-1960,-75.539788 39.739072 -75.539788 39.739072,9
"USA, Wilmington (Delaware)",39.739072,-75.539788,"DEU, Remptendorf (TH)",50.528715,11.659751,18-01-1961,-75.539788 39.739072 -75.539788 39.739072,9
"USA, Wilmington (Delaware)",39.739072,-75.539788,"DEU, Remptendorf (TH)",50.528715,11.659751,12-12-1961,-75.539788 39.739072 -75.539788 39.739072,9
"USA, Wilmington (Delaware)",39.739072,-75.539788,"DEU, Remptendorf (TH)",50.528715,11.659751,05-01-1962,-75.539788 39.739072 -75.539788 39.739072,9
"USA, Wilmington (Delaware)",39.739072,-75.539788,"DEU, Remptendorf (TH)",50.528715,11.659751,29-01-1967,-75.539788 39.739072 -75.539788 39.739072,9
"USA, Columbus (OH)",39.961176,-82.998794,"DEU, Remptendorf (TH)",50.528715,11.659751,15-12-1933,-82.998794 39.961176 -82.998794 39.961176,7
"USA, Columbus (OH)",39.961176,-82.998794,"DEU, Remptendorf (TH)",50.528715,11.659751,18-01-1954,-82.998794 39.961176 -82.998794 39.961176,7
"USA, Columbus (OH)",39.961176,-82.998794,"DEU, Remptendorf (TH)",50.528715,11.659751,24-10-1955,-82.998794 39.961176 -82.998794 39.961176,7
"USA, Columbus (OH)",39.961176,-82.998794,"DEU, Remptendorf (TH)",50.528715,11.659751,18-03-1957,-82.998794 39.961176 -82.998794 39.961176,7
"USA, Columbus (OH)",39.961176,-82.998794,"DEU, Remptendorf (TH)",50.528715,11.659751,24-06-1958,-82.998794 39.961176 -82.998794 39.961176,7
"USA, Columbus (OH)",39.961176,-82.998794,"DEU, Remptendorf (TH)",50.528715,11.659751,12-02-1959,-82.998794 39.961176 -82.998794 39.961176,7
"DEU, München",48.135125,11.581981,"DEU, Remptendorf (TH)",50.528715,11.659751,29-05-1960,11.581981 48.135125 11.581981 48.135125,1
"DEU, Wilhelmshaven",53.53234,8.106872,"DEU, Remptendorf (TH)",50.528715,11.659751,26-09-1954,8.106872 53.53234 8.106872 53.53234,3
"DEU, Wilhelmshaven",53.53234,8.106872,"DEU, Remptendorf (TH)",50.528715,11.659751,18-12-1965,8.106872 53.53234 8.106872 53.53234,3
"DEU, Wilhelmshaven",53.53234,8.106872,"DEU, Remptendorf (TH)",50.528715,11.659751,15-11-1966,8.106872 53.53234 8.106872 53.53234,3
"USA, Wood Ridge (NJ)",40.845656,-74.087919,"DEU, Remptendorf (TH)",50.528715,11.659751,02-02-1933,-74.087919 40.845656 -74.087919 40.845656,2
"USA, Wood Ridge (NJ)",40.845656,-74.087919,"DEU, Remptendorf (TH)",50.528715,11.659751,14-03-1933,-74.087919 40.845656 -74.087919 40.845656,2
"USA, Jersey City (NJ)",40.728157,-74.077642,"DEU, Remptendorf (TH)",50.528715,11.659751,25-01-1892,-74.077642 40.728157 -74.077642 40.728157,10
"USA, Jersey City (NJ)",40.728157,-74.077642,"DEU, Remptendorf (TH)",50.528715,11.659751,16-07-1892,-74.077642 40.728157 -74.077642 40.728157,10
"USA, Princeton (NJ)",40.357298,-74.667223,"DEU, Remptendorf (TH)",50.528715,11.659751,13-01-1893,-74.667223 40.357298 -74.667223 40.357298,1
"USA, New York (NY) (NJ)",40.78306,-73.971249,"DEU, Remptendorf (TH)",50.528715,11.659751,16-07-1893,-73.971249 40.78306 -73.971249 40.78306,1
"USA, Port Cester (NY)",41.001764,-73.665683,"DEU, Remptendorf (TH)",50.528715,11.659751,14-01-1895,-73.665683 41.001764 -73.665683 41.001764,1
"USA, Jersey City (NJ)",40.728157,-74.077642,"DEU, Remptendorf (TH)",50.528715,11.659751,12-11-1896,-74.077642 40.728157 -74.077642 40.728157,10
"USA, Jersey City (NJ)",40.728157,-74.077642,"DEU, Remptendorf (TH)",50.528715,11.659751,11-02-1898,-74.077642 40.728157 -74.077642 40.728157,10
"USA, Jersey City (NJ)",40.728157,-74.077642,"DEU, Remptendorf (TH)",50.528715,11.659751,12-07-1898,-74.077642 40.728157 -74.077642 40.728157,10
"USA, Jersey City (NJ)",40.728157,-74.077642,"DEU, Remptendorf (TH)",50.528715,11.659751,12-06-1899,-74.077642 40.728157 -74.077642 40.728157,10
"USA, Jersey City (NJ)",40.728157,-74.077642,"DEU, Remptendorf (TH)",50.528715,11.659751,01-11-1899,-74.077642 40.728157 -74.077642 40.728157,10
"USA, Jersey City (NJ)",40.728157,-74.077642,"DEU, Remptendorf (TH)",50.528715,11.659751,17-10-1900,-74.077642 40.728157 -74.077642 40.728157,10
"USA, Jersey City (NJ)",40.728157,-74.077642,"DEU, Remptendorf (TH)",50.528715,11.659751,05-05-1902,-74.077642 40.728157 -74.077642 40.728157,10
"USA, Jersey City (NJ)",40.728157,-74.077642,"DEU, Remptendorf (TH)",50.528715,11.659751,09-11-1902,-74.077642 40.728157 -74.077642 40.728157,10
"USA, Rutherford (NJ)",40.826489,-74.106809,"DEU, Remptendorf (TH)",50.528715,11.659751,02-06-1904,-74.106809 40.826489 -74.106809 40.826489,1
"USA, Carlstadt (NJ)",40.840378,-74.090697,"DEU, Remptendorf (TH)",50.528715,11.659751,13-12-1905,-74.090697 40.840378 -74.090697 40.840378,19
"USA, Carlstadt (NJ)",40.840378,-74.090697,"DEU, Remptendorf (TH)",50.528715,11.659751,07-11-1906,-74.090697 40.840378 -74.090697 40.840378,19
"USA, Carlstadt (NJ)",40.840378,-74.090697,"DEU, Remptendorf (TH)",50.528715,11.659751,05-02-1907,-74.090697 40.840378 -74.090697 40.840378,19
"USA, Carlstadt (NJ)",40.840378,-74.090697,"DEU, Remptendorf (TH)",50.528715,11.659751,15-05-1907,-74.090697 40.840378 -74.090697 40.840378,19
"USA, Carlstadt (NJ)",40.840378,-74.090697,"DEU, Remptendorf (TH)",50.528715,11.659751,17-06-1907,-74.090697 40.840378 -74.090697 40.840378,19
"USA, Carlstadt (NJ)",40.840378,-74.090697,"DEU, Remptendorf (TH)",50.528715,11.659751,07-08-1907,-74.090697 40.840378 -74.090697 40.840378,19
"USA, Carlstadt (NJ)",40.840378,-74.090697,"DEU, Remptendorf (TH)",50.528715,11.659751,18-12-1908,-74.090697 40.840378 -74.090697 40.840378,19
"USA, Carlstadt (NJ)",40.840378,-74.090697,"DEU, Remptendorf (TH)",50.528715,11.659751,01-07-1909,-74.090697 40.840378 -74.090697 40.840378,19
"USA, Carlstadt (NJ)",40.840378,-74.090697,"DEU, Remptendorf (TH)",50.528715,11.659751,21-12-1909,-74.090697 40.840378 -74.090697 40.840378,19
"USA, Carlstadt (NJ)",40.840378,-74.090697,"DEU, Remptendorf (TH)",50.528715,11.659751,10-12-1912,-74.090697 40.840378 -74.090697 40.840378,19
"USA, Carlstadt (NJ)",40.840378,-74.090697,"DEU, Remptendorf (TH)",50.528715,11.659751,04-01-1915,-74.090697 40.840378 -74.090697 40.840378,19
"USA, Carlstadt (NJ)",40.840378,-74.090697,"DEU, Remptendorf (TH)",50.528715,11.659751,02-10-1915,-74.090697 40.840378 -74.090697 40.840378,19
"USA, Carlstadt (NJ)",40.840378,-74.090697,"DEU, Remptendorf (TH)",50.528715,11.659751,01-02-1921,-74.090697 40.840378 -74.090697 40.840378,19
"USA, Carlstadt (NJ)",40.840378,-74.090697,"DEU, Remptendorf (TH)",50.528715,11.659751,05-12-1921,-74.090697 40.840378 -74.090697 40.840378,19
"USA, Carlstadt (NJ)",40.840378,-74.090697,"DEU, Remptendorf (TH)",50.528715,11.659751,08-12-1929,-74.090697 40.840378 -74.090697 40.840378,19
"USA, Carlstadt (NJ)",40.840378,-74.090697,"DEU, Remptendorf (TH)",50.528715,11.659751,26-01-1930,-74.090697 40.840378 -74.090697 40.840378,19
"USA, Carlstadt (NJ)",40.840378,-74.090697,"DEU, Remptendorf (TH)",50.528715,11.659751,06-03-1930,-74.090697 40.840378 -74.090697 40.840378,19
"USA, Carlstadt (NJ)",40.840378,-74.090697,"DEU, Remptendorf (TH)",50.528715,11.659751,05-12-1930,-74.090697 40.840378 -74.090697 40.840378,19
"USA, Carlstadt (NJ)",40.840378,-74.090697,"DEU, Remptendorf (TH)",50.528715,11.659751,08-12-1932,-74.090697 40.840378 -74.090697 40.840378,19
"DEU, Sebnitz (S)",50.970912,14.273873,"USA, Carlstadt (NJ)",40.840378,-74.090697,03-01-1921,14.273873 50.970912 14.273873 50.970912,1
"DEU, Eckenhaid",49.57287,11.218454,"DEU, Remptendorf (TH)",50.528715,11.659751,11-02-1979,11.218454 49.57287 11.218454 49.57287,1
"USA, Lime Ridge (WI)",43.467759,-90.154849,"DEU, Remptendorf (TH)",50.528715,11.659751,15-12-1933,-90.154849 43.467759 -90.154849 43.467759,3
"USA, Lime Ridge (WI)",43.467759,-90.154849,"DEU, Remptendorf (TH)",50.528715,11.659751,18-12-1964,-90.154849 43.467759 -90.154849 43.467759,3
"USA, Lime Ridge (WI)",43.467759,-90.154849,"DEU, Remptendorf (TH)",50.528715,11.659751,15-12-1967,-90.154849 43.467759 -90.154849 43.467759,3
"USA, Pekin (IL)",40.567539,-89.640658,"GER, Ostfriesland",53.470828,7.485128,02-04-1865,-89.640658 40.567539 -89.640658 40.567539,21
"USA, Pekin (IL)",40.567539,-89.640658,"GER, Ostfriesland",53.470828,7.485128,11-09-1857,-89.640658 40.567539 -89.640658 40.567539,21
"USA, Pekin (IL)",40.567539,-89.640658,"GER, Ostfriesland",53.470828,7.485128,17-10-1865,-89.640658 40.567539 -89.640658 40.567539,21
"USA, Pekin (IL)",40.567539,-89.640658,"GER, Ostfriesland",53.470828,7.485128,07-03-1866,-89.640658 40.567539 -89.640658 40.567539,21
"USA, Pekin (IL)",40.567539,-89.640658,"GER, Ostfriesland",53.470828,7.485128,26-04-1866,-89.640658 40.567539 -89.640658 40.567539,21
"USA, Pekin (IL)",40.567539,-89.640658,"GER, Ostfriesland",53.470828,7.485128,26-08-1866,-89.640658 40.567539 -89.640658 40.567539,21
"USA, Pekin (IL)",40.567539,-89.640658,"GER, Ostfriesland",53.470828,7.485128,12-02-1867,-89.640658 40.567539 -89.640658 40.567539,21
"USA, Pekin (IL)",40.567539,-89.640658,"GER, Ostfriesland",53.470828,7.485128,05-03-1867,-89.640658 40.567539 -89.640658 40.567539,21
"USA, Pekin (IL)",40.567539,-89.640658,"GER, Ostfriesland",53.470828,7.485128,08-12-1867,-89.640658 40.567539 -89.640658 40.567539,21
"USA, Pekin (IL)",40.567539,-89.640658,"GER, Ostfriesland",53.470828,7.485128,30-09-1868,-89.640658 40.567539 -89.640658 40.567539,21
"USA, Pekin (IL)",40.567539,-89.640658,"GER, Ostfriesland",53.470828,7.485128,09-11-1868,-89.640658 40.567539 -89.640658 40.567539,21
"USA, Pekin (IL)",40.567539,-89.640658,"GER, Ostfriesland",53.470828,7.485128,15-01-1870,-89.640658 40.567539 -89.640658 40.567539,21
"USA, Pekin (IL)",40.567539,-89.640658,"GER, Ostfriesland",53.470828,7.485128,01-10-1872,-89.640658 40.567539 -89.640658 40.567539,21
"USA, Pekin (IL)",40.567539,-89.640658,"GER, Ostfriesland",53.470828,7.485128,09-12-1872,-89.640658 40.567539 -89.640658 40.567539,21
"USA, Pekin (IL)",40.567539,-89.640658,"GER, Ostfriesland",53.470828,7.485128,27-02-1873,-89.640658 40.567539 -89.640658 40.567539,21
"USA, Pekin (IL)",40.567539,-89.640658,"GER, Ostfriesland",53.470828,7.485128,02-04-1876,-89.640658 40.567539 -89.640658 40.567539,21
"USA, Pekin (IL)",40.567539,-89.640658,"GER, Ostfriesland",53.470828,7.485128,30-12-1881,-89.640658 40.567539 -89.640658 40.567539,21
"USA, Pekin (IL)",40.567539,-89.640658,"GER, Ostfriesland",53.470828,7.485128,28-12-1888,-89.640658 40.567539 -89.640658 40.567539,21
"USA, Pekin (IL)",40.567539,-89.640658,"GER, Ostfriesland",53.470828,7.485128,01-07-1888,-89.640658 40.567539 -89.640658 40.567539,21
"USA, Pekin (IL)",40.567539,-89.640658,"GER, Ostfriesland",53.470828,7.485128,NA,-89.640658 40.567539 -89.640658 40.567539,21
"USA, Baltimore (MD)",39.290385,-76.612189,"GER, Marburg",50.802173,8.766793,07-08-1853,-76.612189 39.290385 -76.612189 39.290385,19
"USA, Baltimore (MD)",39.290385,-76.612189,"GER, Marburg",50.802173,8.766793,10-03-1854,-76.612189 39.290385 -76.612189 39.290385,19
"USA, Baltimore (MD)",39.290385,-76.612189,"GER, Marburg",50.802173,8.766793,24-05-1856,-76.612189 39.290385 -76.612189 39.290385,19
"USA, Indianapolis (IN)",39.768403,-86.158068,"GER, Marburg",50.802173,8.766793,26-07-1873,-86.158068 39.768403 -86.158068 39.768403,1
"USA, Sheboggan (WI)",43.750828,-87.71453,"GER, Marburg",50.802173,8.766793,22-12-1891,-87.71453 43.750828 -87.71453 43.750828,8
"USA, Sheboggan (WI)",43.750828,-87.71453,"GER, Marburg",50.802173,8.766793,06-06-1891,-87.71453 43.750828 -87.71453 43.750828,8
"USA, Sheboggan (WI)",43.750828,-87.71453,"GER, Marburg",50.802173,8.766793,24-11-1898,-87.71453 43.750828 -87.71453 43.750828,8
"USA, Sheboggan (WI)",43.750828,-87.71453,"GER, Marburg",50.802173,8.766793,02-02-1902,-87.71453 43.750828 -87.71453 43.750828,8
"USA, Sheboggan (WI)",43.750828,-87.71453,"GER, Marburg",50.802173,8.766793,14-08-1902,-87.71453 43.750828 -87.71453 43.750828,8
"USA, Sheboggan (WI)",43.750828,-87.71453,"GER, Marburg",50.802173,8.766793,10-12-1904,-87.71453 43.750828 -87.71453 43.750828,8
"USA, Sheboggan (WI)",43.750828,-87.71453,"GER, Marburg",50.802173,8.766793,18-12-1897,-87.71453 43.750828 -87.71453 43.750828,8
"USA, Sheboggan (WI)",43.750828,-87.71453,"GER, Marburg",50.802173,8.766793,09-12-1911,-87.71453 43.750828 -87.71453 43.750828,8
"USA, Summitville (CO)",37.436118,-106.597817,"GER, Langenbach",50.713517,7.127514,20-03-1900,-106.597817 37.436118 -106.597817 37.436118,1
"USA, Nevado City (CO)",39.710301,-105.027545,"GER, Alf, Mosel",50.05333,7.127436,05-09-1872,-105.027545 39.710301 -105.027545 39.710301,1
"USA, Nevadoville (CO)",39.795266,-105.532498,"GER, Alf, Mosel",50.05333,7.127436,19-03-1873,-105.532498 39.795266 -105.532498 39.795266,1
"USA, Wyandotte (MI)",42.214206,-83.149924,"GER, Alf, Mosel",50.05333,7.127436,29-07-1857,-83.149924 42.214206 -83.149924 42.214206,3
"USA, Portage Lake (MI)",41.575871,-87.176146,"GER, Alf, Mosel",50.05333,7.127436,04-10-1860,-87.176146 41.575871 -87.176146 41.575871,1
"USA, Wyandotte (MI)",42.214206,-83.149924,"GER, Alf, Mosel",50.05333,7.127436,21-03-1861,-83.149924 42.214206 -83.149924 42.214206,3
"USA, Wyandotte (MI)",42.214206,-83.149924,"GER, Alf, Mosel",50.05333,7.127436,17-01-1862,-83.149924 42.214206 -83.149924 42.214206,3
"USA, Detroit (MI)",42.331427,-83.045754,"GER, Alf, Mosel",50.05333,7.127436,04-03-1868,-83.045754 42.331427 -83.045754 42.331427,48
"USA, Maple Grove",45.072464,-93.455788,"GER, Alf, Mosel",50.05333,7.127436,20-05-1877,-93.455788 45.072464 -93.455788 45.072464,4
"USA, Maple Grove",45.072464,-93.455788,"GER, Alf, Mosel",50.05333,7.127436,01-01-1879,-93.455788 45.072464 -93.455788 45.072464,4
"USA, Maple Grove",45.072464,-93.455788,"GER, Alf, Mosel",50.05333,7.127436,NA,-93.455788 45.072464 -93.455788 45.072464,4
"USA, Maple Grove",45.072464,-93.455788,"GER, Alf, Mosel",50.05333,7.127436,25-01-1880,-93.455788 45.072464 -93.455788 45.072464,4
"USA, Layton Corner",36.801623,-93.228414,"GER, Alf, Mosel",50.05333,7.127436,24-02-1881,-93.228414 36.801623 -93.228414 36.801623,2
"USA, Layton Corner",36.801623,-93.228414,"GER, Alf, Mosel",50.05333,7.127436,NA,-93.228414 36.801623 -93.228414 36.801623,2
"USA, Detroit (MI)",42.331427,-83.045754,"GER, Alf, Mosel",50.05333,7.127436,29-04-1888,-83.045754 42.331427 -83.045754 42.331427,48
"USA, Detroit (MI)",42.331427,-83.045754,"GER, Alf, Mosel",50.05333,7.127436,01-05-1889,-83.045754 42.331427 -83.045754 42.331427,48
"USA, Gladstone, Jefferson County (NE)",40.159725,-97.308095,"GER, Oberochtenhausen",53.388922,9.142581,10-06-1885,-97.308095 40.159725 -97.308095 40.159725,2
"USA, Gladstone, Jefferson County (NE)",40.159725,-97.308095,"GER, Oberochtenhausen",53.388922,9.142581,08-02-1887,-97.308095 40.159725 -97.308095 40.159725,2
"USA, Douglas, Douglas County (WA)",47.621243,-120.004785,"GER, Oberochtenhausen",53.388922,9.142581,22-09-1889,-120.004785 47.621243 -120.004785 47.621243,19
"USA, Douglas, Douglas County (WA)",47.621243,-120.004785,"GER, Oberochtenhausen",53.388922,9.142581,24-10-1903,-120.004785 47.621243 -120.004785 47.621243,19
"USA, Douglas, Douglas County (WA)",47.621243,-120.004785,"GER, Oberochtenhausen",53.388922,9.142581,18-02-1904,-120.004785 47.621243 -120.004785 47.621243,19
"USA, Douglas, Douglas County (WA)",47.621243,-120.004785,"GER, Oberochtenhausen",53.388922,9.142581,01-01-1906,-120.004785 47.621243 -120.004785 47.621243,19
"USA, Douglas, Douglas County (WA)",47.621243,-120.004785,"GER, Oberochtenhausen",53.388922,9.142581,05-02-1907,-120.004785 47.621243 -120.004785 47.621243,19
"USA, Douglas, Douglas County (WA)",47.621243,-120.004785,"GER, Oberochtenhausen",53.388922,9.142581,03-02-1908,-120.004785 47.621243 -120.004785 47.621243,19
"USA, Douglas, Douglas County (WA)",47.621243,-120.004785,"GER, Oberochtenhausen",53.388922,9.142581,09-12-1909,-120.004785 47.621243 -120.004785 47.621243,19
"USA, Douglas, Douglas County (WA)",47.621243,-120.004785,"GER, Oberochtenhausen",53.388922,9.142581,26-01-1910,-120.004785 47.621243 -120.004785 47.621243,19
"USA, Douglas, Douglas County (WA)",47.621243,-120.004785,"GER, Oberochtenhausen",53.388922,9.142581,02-12-1910,-120.004785 47.621243 -120.004785 47.621243,19
"USA, Douglas, Douglas County (WA)",47.621243,-120.004785,"GER, Oberochtenhausen",53.388922,9.142581,23-02-1912,-120.004785 47.621243 -120.004785 47.621243,19
"USA, Douglas, Douglas County (WA)",47.621243,-120.004785,"GER, Oberochtenhausen",53.388922,9.142581,02-02-1913,-120.004785 47.621243 -120.004785 47.621243,19
"USA, Douglas, Douglas County (WA)",47.621243,-120.004785,"GER, Oberochtenhausen",53.388922,9.142581,03-12-1914,-120.004785 47.621243 -120.004785 47.621243,19
"USA, Douglas, Douglas County (WA)",47.621243,-120.004785,"GER, Oberochtenhausen",53.388922,9.142581,05-12-1915,-120.004785 47.621243 -120.004785 47.621243,19
"USA, Douglas, Douglas County (WA)",47.621243,-120.004785,"GER, Oberochtenhausen",53.388922,9.142581,11-09-1919,-120.004785 47.621243 -120.004785 47.621243,19
"USA, Douglas, Douglas County (WA)",47.621243,-120.004785,"GER, Oberochtenhausen",53.388922,9.142581,18-09-1920,-120.004785 47.621243 -120.004785 47.621243,19
"USA, Douglas, Douglas County (WA)",47.621243,-120.004785,"GER, Oberochtenhausen",53.388922,9.142581,02-02-1921,-120.004785 47.621243 -120.004785 47.621243,19
"USA, Douglas, Douglas County (WA)",47.621243,-120.004785,"GER, Oberochtenhausen",53.388922,9.142581,08-07-1921,-120.004785 47.621243 -120.004785 47.621243,19
"USA, Alma (MO)",39.095074,-93.545537,"USA, Douglas, Douglas County (WA)",47.621243,-120.004785,25-06-1921,-93.545537 39.095074 -93.545537 39.095074,1
"USA, Douglas, Douglas County (WA)",47.621243,-120.004785,"GER, Oberochtenhausen",53.388922,9.142581,20-02-1922,-120.004785 47.621243 -120.004785 47.621243,19
"USA, Douglas, Douglas County (WA)",47.621243,-120.004785,"GER, Oberochtenhausen",53.388922,9.142581,03-10-1922,-120.004785 47.621243 -120.004785 47.621243,19
